"","Date","Moisture 8.0","Moisture 16.0","Moisture 26.0","Temperature 8.0","Temperature 16.0","Ecpw 8.0","Ecpw 16.0","Ecpw 26.0"
"1555","08/07/24 16:00",36.7073257876306,39.4886131186504,33.4485234233782,71.6,68.8999999999999,1.90879655140749,2.18216103104335,1.81671503180541
"1556","08/07/24 16:30",36.5918450606948,39.4899813315497,33.4405396620679,72.05,68.8999999999999,1.93463605284399,2.18012309614804,1.81297493908124
"1557","08/07/24 17:00",36.5277371857952,39.4230607336632,33.4445458434343,72.2659999999999,68.8999999999999,1.9378308525797,2.18115435097406,1.81035282129269
"1558","08/07/24 17:30",36.4148991306913,39.3587885571393,33.3432844606966,72.4999999999999,69.1159999999999,1.97391427714521,2.18199348888403,1.81761977034202
"1559","08/07/24 18:00",36.3539534055522,39.3587885571393,33.3392830337172,72.95,69.1159999999999,1.98143867467136,2.18068280389733,1.8131049091031
"1560","08/07/24 18:30",36.3554565013006,39.3587885571393,33.3959204402446,72.95,69.1159999999999,1.96643388462899,2.17960857966112,1.805660866129
"1561","08/07/24 19:00",36.3509356292173,39.4858538205375,33.4445458434343,73.166,69.1159999999999,1.94424805523574,2.16184611485735,1.79586736089908
"1562","08/07/24 19:30",36.2380675407425,39.3574142736891,33.3392830337172,73.3999999999999,69.1159999999999,1.99436140005446,2.16541304557955,1.80744503867793
"1563","08/07/24 20:00",36.2945032248241,39.4230607336632,33.3879296016096,73.3999999999999,69.1159999999999,1.95336821948487,2.16203179578967,1.79906565327388
"1564","08/07/24 20:30",36.2930214314191,39.4216842965248,33.3919408111579,73.6159999999999,69.35,1.9516203574361,2.16097985937745,1.79690047584791
"1565","08/07/24 21:00",36.2395499698413,39.3615076553104,33.3352698140045,73.6159999999999,69.35,1.98051941875323,2.16231335310128,1.80092002922909
"1566","08/07/24 21:30",36.1859954517686,39.2984727436728,33.2785103456822,73.6159999999999,69.35,2.01059226221968,2.16368794926655,1.80511784129416
"1567","08/07/24 22:00",36.2410251647306,39.3615076553104,33.2825572838375,73.6159999999999,69.35,1.98075680671594,2.16071043263622,1.80183510468275
"1568","08/07/24 22:30",36.1308972506082,39.1694168848721,33.1201094855304,73.3999999999999,69.35,2.03972113815727,2.16686624343152,1.81834792292305
"1569","08/07/24 23:00",36.2975214676754,39.3615076553104,33.286572554284,73.3999999999999,69.35,1.94895695265818,2.15950946133627,1.79975122885997
"1570","08/07/24 23:30",36.3020143251121,39.4284953376445,33.3312248463094,73.3999999999999,69.566,1.94725470682808,2.15626232511083,1.79343731447331
"1571","09/07/24 00:00",36.2455163055596,39.3641972482469,33.2257431051065,73.166,69.566,1.97953102643289,2.15805997235843,1.80233356312537
"1572","09/07/24 00:30",36.2470038694768,39.2353240317143,33.2785103456822,73.166,69.8,1.97696554592618,2.16240497583175,1.79736659635872
"1573","09/07/24 01:00",36.3034937229166,39.3655340027503,33.2744314906151,72.95,69.566,1.94667805219652,2.15733225253146,1.79453867500643
"1574","09/07/24 01:30",36.2484886469421,39.3668616056172,33.2216623200109,72.95,69.8,1.97303312920353,2.15678855218081,1.80029329568743
